sku_record_id,geo_market,brand_name,category,sub_category,product_portfolio,product_name,product_description,variant_flavor_scent,pack_size,form_factor,upc_or_gtin,retailer_sku_id,retailer,product_url,source_type,confidence,date_collected
CL-USA-ELTAMD-1465,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Daily Hydration+ SPF 50,"EltaMD UV Daily Hydration+ is the sun protection dermatologists love, with the hydration of a serum* — a formula that combines SPF 50 and Hyaluronic Acid to deliver clinically proven 24-hour hydration**. UV Daily Hydration+ is uniquely formulated with advanced ZincAOXPro Technology, which features a proprietary blend of 4 antioxidants with Zinc Oxide to help protect skin against 5 key environmenta",n.a.,1.7 oz,Sunscreen,n.a.,211008,eltamd.com,https://eltamd.com/products/eltamd-uv-daily-hydration,Brand site,High,2026-08-31
CL-USA-ELTAMD-1466,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Daily Hydration+ Tinted SPF 50,"EltaMD UV Daily Hydration+ Tinted is the sun protection dermatologists love, with the hydration of a serum* — a formula that combines SPF 50 and Hyaluronic Acid to deliver clinically proven 24-hour hydration**. UV Daily Hydration+ Tinted is uniquely formulated with advanced Zinc-AOX Pro Technology, which features a blend of 4 antioxidants with Zinc Oxide to help protect skin against 5 key environm",n.a.,1.7 oz,Sunscreen,n.a.,211010,eltamd.com,https://eltamd.com/products/eltamd-uv-daily-hydration-tinted-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1467,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Daily Limited Edition Bottle Broad Spectrum SPF 40,"Enjoy the same best-selling UV Daily SPF 40 you love, in a limited edition bottle In honor of Skin Cancer Awareness Month, we're introducing a limited-edition version of our bestselling UV Daily Broad Spectrum SPF 40. Created in collaboration with acclaimed artist Lucy Kirk, this special release features custom artwork that brings an uplifting, empowering perspective to sun protection, transformin",n.a.,1.7 oz,Sunscreen,n.a.,211015,eltamd.com,https://eltamd.com/products/eltamd-uv-daily-broad-spectrum-spf-40-limited-edition,Brand site,High,2026-08-31
CL-USA-ELTAMD-1468,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Daily Peptide Lip Balm SPF 40,"A skincare-infused lip balm and 100% mineral shield in one. This weightless formula glides on effortlessly to provide immediate visible relief for dry, cracked lips while delivering high-performance broad spectrum SPF 40 and 40-minute water resistance. Powered by a 3% Peptide Blend, 1% Hyaluronic Acid, and Cocoa Butter, it visibly smooths and perfects the lips with a transparent finish—leaving zer",n.a.,0.17 oz,Cream / Lotion,n.a.,211016,eltamd.com,https://eltamd.com/products/uv-daily-peptide-lip-balm-spf-40,Brand site,High,2026-08-31
CL-USA-ELTAMD-1469,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Daily Tinted Broad Spectrum SPF 40,"EltaMD UV Daily Broad Spectrum SPF 40 is a lightweight moisturizing sunscreen with a sheer tint to help even skin tone. Formulated with hyaluronic acid to help reduce the appearance of fine lines and wrinkles. It is ideal for daily use on normal, dry and combination skin. This broad spectrum sunscreen contains micronized zinc oxide to protect your skin from damaging UVA (aging) and UVB (burning) r",n.a.,0.5 oz Tinted Mini,Sunscreen,n.a.,02669,eltamd.com,https://eltamd.com/products/uv-daily-tinted-broad-spectrum-spf-40,Brand site,High,2026-08-31
CL-USA-ELTAMD-1470,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Daily Tinted Broad Spectrum SPF 40,"EltaMD UV Daily Broad Spectrum SPF 40 is a lightweight moisturizing sunscreen with a sheer tint to help even skin tone. Formulated with hyaluronic acid to help reduce the appearance of fine lines and wrinkles. It is ideal for daily use on normal, dry and combination skin. This broad spectrum sunscreen contains micronized zinc oxide to protect your skin from damaging UVA (aging) and UVB (burning) r",n.a.,1.7 oz Tinted,Sunscreen,n.a.,02269B,eltamd.com,https://eltamd.com/products/uv-daily-tinted-broad-spectrum-spf-40,Brand site,High,2026-08-31
CL-USA-ELTAMD-1471,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Elements Tinted Facial Sunscreen Broad-Spectrum SPF 44,EltaMD UV Elements Tinted Facial Sunscreen Broad-Spectrum SPF 44 creates a barrier from sun damage while giving skin a sun-kissed look. Its powerful moisturizers help balance skin while antioxidants provide an added layer of protection from free radicals.,n.a.,2 oz,Sunscreen,853569008556,88943355,Target,https://www.target.com/p/elta-md-uv-elements-tinted-facial-sunscreen-broad-spectrum-spf-44-2-oz/-/A-88943355,Retailer listing,High,2026-08-31
CL-USA-ELTAMD-1472,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Lip Balm Broad Spectrum SPF 36,EltaMD UV Lip Balm Broad Spectrum SPF 36 provides long lasting UVA & UVB protection while moisturizing chapped lips. (net wt .28 oz/8 g),n.a.,0.28 oz,Cream / Lotion,n.a.,02510A,eltamd.com,https://eltamd.com/products/uv-lip-balm-broad-spectrum-spf-36,Brand site,High,2026-08-31
CL-USA-ELTAMD-1473,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Lotion Broad Spectrum SPF 35,"EltaMD UV Lotion Broad Spectrum SPF 35 is a moisturizing sunscreen for the entire body. Use it every day to guard against sun damage and keep skin hydrated. EltaMD UV Lotion is formulated with zinc oxide to protect skin from UVA (aging) and UVB (burning) rays and hyaluronic acid to help retain moisture. EltaMD UV Lotion is fragrance-free, paraben-free, non-comedogenic, and hypoallergenic. (net wt",n.a.,3 oz,Cream / Lotion,n.a.,211006,eltamd.com,https://eltamd.com/products/eltamd-uv-lotion-broad-spectrum-spf-35,Brand site,High,2026-08-31
CL-USA-ELTAMD-1474,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Lotion Broad Spectrum SPF 35,"EltaMD UV Lotion Broad Spectrum SPF 35 is a moisturizing sunscreen for the entire body. Use it every day to guard against sun damage and keep skin hydrated. EltaMD UV Lotion is formulated with zinc oxide to protect skin from UVA (aging) and UVB (burning) rays and hyaluronic acid to help retain moisture. EltaMD UV Lotion is fragrance-free, paraben-free, non-comedogenic, and hypoallergenic. (net wt",n.a.,8 oz,Cream / Lotion,n.a.,02291A,eltamd.com,https://eltamd.com/products/eltamd-uv-lotion-broad-spectrum-spf-35,Brand site,High,2026-08-31
CL-USA-ELTAMD-1475,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Physical Broad Spectrum SPF 40 - Rosy Tint,EltaMD UV Physical Broad Spectrum SPF 40 sunscreen with a light rosy tint is ideal for those seeking UV protection with 100% mineral actives that will blend seamlessly into the skin. This gentle formula provides excellent protection against UVA (aging) and UVB (burning) rays. The light rosy tint helps even skin tone and blur imperfections and can be used alone or under makeup. (net wt 1.7 oz/48 g),n.a.,1.7 oz Rosy Tint,Sunscreen,n.a.,211000,eltamd.com,https://eltamd.com/products/eltamd-uv-physical-broad-spectrum-spf-40-rosy-tint,Brand site,High,2026-08-31
CL-USA-ELTAMD-1476,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Physical Broad Spectrum SPF 41,EltaMD UV Physical SPF 41 is an all mineral sunscreen formulated for sensitive & oily to normal skin. It is lightly tinted to even skin tone and provide excellent protection against UVA (aging) and UVB (burning) rays. UV Physical contains antioxidants to help protect your skin from environmental stressors and improve the visible signs of aging. Product can be used alone or under makeup. It is frag,n.a.,3 oz Tinted,Sunscreen,n.a.,02578B,eltamd.com,https://eltamd.com/products/eltamd-uv-physical-broad-spectrum-spf-41,Brand site,High,2026-08-31
CL-USA-ELTAMD-1477,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Pure Broad Spectrum SPF 47,"EltaMD UV Pure Broad Spectrum SPF 47 is a pure mineral active formula that is suitable for both adults and children. Children above the age of 3. It is lightweight, gentle, and water-resistant (80 minutes) making it suitable for any outdoor activity. It is formulated with photostable mineral active ingredients. It delivers broad-spectrum protection against UVA (aging) and UVB (burning) rays. EltaM",n.a.,4 oz,Sunscreen,n.a.,02582A,eltamd.com,https://eltamd.com/products/uv-pure-broad-spectrum-spf-47,Brand site,High,2026-08-31
CL-USA-ELTAMD-1478,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Restore Broad Spectrum SPF 40,"EltaMD UV Restore Broad Spectrum SPF 40 is a 100% physical sunscreen that visibly improves the appearance of sun-damaged skin. This formula contains squalene which restores your skin’s natural moisture and suppleness. Dermatologically tested and hypoallergenic, UV Restore is formulated with ginger root extract and saccharide isomerate which helps minimize the look of dark spots and helps reduce th",n.a.,0.5 oz Mini,Sunscreen,n.a.,02631A,eltamd.com,https://eltamd.com/products/eltamd-uv-restore-broad-spectrum-spf-40,Brand site,High,2026-08-31
CL-USA-ELTAMD-1479,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Restore Broad Spectrum SPF 40,"EltaMD UV Restore Broad Spectrum SPF 40 is a 100% physical sunscreen that visibly improves the appearance of sun-damaged skin. This formula contains squalene which restores your skin’s natural moisture and suppleness. Dermatologically tested and hypoallergenic, UV Restore is formulated with ginger root extract and saccharide isomerate which helps minimize the look of dark spots and helps reduce th",n.a.,1.7 oz,Sunscreen,n.a.,02633,eltamd.com,https://eltamd.com/products/eltamd-uv-restore-broad-spectrum-spf-40,Brand site,High,2026-08-31
CL-USA-ELTAMD-1480,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Restore Tinted Broad Spectrum SPF 40,"EltaMD UV Restore Broad Spectrum SPF 40 is a 100% physical sunscreen that improves sun-damaged skin. This advanced formula contains Squalane which restores skin’s natural moisture and suppleness. UV Restore is formulated with Ginger Root Extract and Saccharide Isomerate which promote a healthy complexion by improving skin smoothness, minimizing dark spots and reducing the appearance of fine lines",n.a.,0.5 oz Mini,Sunscreen,n.a.,02641A,eltamd.com,https://eltamd.com/products/eltamd-uv-restore-tinted-broad-spectrum-spf-40,Brand site,High,2026-08-31
CL-USA-ELTAMD-1481,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Restore Tinted Broad Spectrum SPF 40,"EltaMD UV Restore Broad Spectrum SPF 40 is a 100% physical sunscreen that improves sun-damaged skin. This advanced formula contains Squalane which restores skin’s natural moisture and suppleness. UV Restore is formulated with Ginger Root Extract and Saccharide Isomerate which promote a healthy complexion by improving skin smoothness, minimizing dark spots and reducing the appearance of fine lines",n.a.,1.7 oz Tinted,Sunscreen,n.a.,02643A,eltamd.com,https://eltamd.com/products/eltamd-uv-restore-tinted-broad-spectrum-spf-40,Brand site,High,2026-08-31
CL-USA-ELTAMD-1482,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Sheer Broad Spectrum SPF 50+,EltaMD UV Sheer Broad Spectrum SPF 50+ sunscreen provides excellent protection against UVA (aging) and UVB (burning) rays. It is water-resistant (80 minutes). (1.7 fl oz/50 mL) (3.0 fl oz/85 mL) Absorbs quickly into the skin with a transparent finish and does not ball up. Hydrating yet not greasy and helps to soothe heated skin. Antioxidant protection combats skin-aging free radicals associated wi,n.a.,1.7 oz,Sunscreen,n.a.,02536A,eltamd.com,https://eltamd.com/products/eltamd-uv-sheer-broad-spectrum-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1483,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Sheer Broad Spectrum SPF 50+,EltaMD UV Sheer Broad Spectrum SPF 50+ sunscreen provides excellent protection against UVA (aging) and UVB (burning) rays. It is water-resistant (80 minutes). (1.7 fl oz/50 mL) (3.0 fl oz/85 mL) Absorbs quickly into the skin with a transparent finish and does not ball up. Hydrating yet not greasy and helps to soothe heated skin. Antioxidant protection combats skin-aging free radicals associated wi,n.a.,3.0 oz,Sunscreen,n.a.,02539A,eltamd.com,https://eltamd.com/products/eltamd-uv-sheer-broad-spectrum-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1484,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Sheer Broad Spectrum SPF 50+ Face and Body Sunscreen,"Elta MD UV Sheer Broad Spectrum SPF 50+ is a light and airy sunscreen that won't leave your skin feeling heavy or greasy. This facial sunscreen offers up to 80 minutes of sweat and water-resistance, making it suitable for an active lifestyle.",n.a.,3 oz 2pk,Sunscreen,840229811205,91190980,Target,https://www.target.com/p/elta-md-uv-sheer-broad-spectrum-spf-50-3-oz-2-pack/-/A-91190980,Retailer listing,High,2026-08-31
CL-USA-ELTAMD-1485,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Skin Recovery Broad Spectrum SPF 50 Face Sunscreen,"EltaMD UV Skin Recovery SPF 50, a 100% mineral sunscreen powered by 2% AA Complex Barrier Repair Technology. Designed to protect, recover and strengthen even the most sensitive skin – like skin prone to rosacea, this SPF features a unique blend of gentle yet efficacious ingredients. Zinc Oxide provides broad-spectrum protection, Centella Asiatica calms and soothes, while a Ceramide Blend nourishes",n.a.,0.5 Oz Mini,Sunscreen,n.a.,222004,eltamd.com,https://eltamd.com/products/eltamd-uv-skin-recovery-broad-spectrum-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1486,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Skin Recovery Broad Spectrum SPF 50 Face Sunscreen,"EltaMD UV Skin Recovery SPF 50, a 100% mineral sunscreen powered by 2% AA Complex Barrier Repair Technology. Designed to protect, recover and strengthen even the most sensitive skin – like skin prone to rosacea, this SPF features a unique blend of gentle yet efficacious ingredients. Zinc Oxide provides broad-spectrum protection, Centella Asiatica calms and soothes, while a Ceramide Blend nourishes",n.a.,1.7 oz,Sunscreen,n.a.,211004A,eltamd.com,https://eltamd.com/products/eltamd-uv-skin-recovery-broad-spectrum-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1487,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Skin Recovery Red Color Correcting Green Tint Broad Spectrum SPF 50,"Winner of Allure Best of Beauty 2025: Breakthrough Award EltaMD UV Skin Recovery Red Color Correcting Green Tint Broad Spectrum SPF 50 to calm, correct, and protect your skin in one simple step. The skincare secret you've been seeing everywhere—a lightweight, 100% mineral sunscreen that instantly neutralizes the look of redness with its color-correcting green tint and patented AAComplex barrier te",n.a.,0.5 oz Mini,Sunscreen,n.a.,222005,eltamd.com,https://eltamd.com/products/eltamd-uv-skin-recovery-broad-spectrum-spf-50-red-color-correcting-face-sunscreen,Brand site,High,2026-08-31
CL-USA-ELTAMD-1488,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Skin Recovery Red Color Correcting Green Tint Broad Spectrum SPF 50,"Winner of Allure Best of Beauty 2025: Breakthrough Award EltaMD UV Skin Recovery Red Color Correcting Green Tint Broad Spectrum SPF 50 to calm, correct, and protect your skin in one simple step. The skincare secret you've been seeing everywhere—a lightweight, 100% mineral sunscreen that instantly neutralizes the look of redness with its color-correcting green tint and patented AAComplex barrier te",n.a.,1.7 oz Green Tint,Sunscreen,n.a.,211005A,eltamd.com,https://eltamd.com/products/eltamd-uv-skin-recovery-broad-spectrum-spf-50-red-color-correcting-face-sunscreen,Brand site,High,2026-08-31
CL-USA-ELTAMD-1489,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Sport Broad Spectrum SPF 50+,"EltaMD UV Sport Broad Spectrum SPF 50+ sunscreen is specially formulated for active lifestyles and is ideal for outdoor athletes. This water-resistant (80 minutes) sunscreen will not drip into the eyes and sting. UV Sport delivers broad spectrum protection against UVA (aging) and UVB (burning) rays. It is fragrance-free, paraben-free and hypoallergenic. (net wt 3 oz/86 g)(net wt 8 oz/226 g)",n.a.,3 oz,Sunscreen,n.a.,02287A,eltamd.com,https://eltamd.com/products/eltamd-uv-sport-broad-spectrum-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1490,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Sport Broad Spectrum SPF 50+,"EltaMD UV Sport Broad Spectrum SPF 50+ sunscreen is specially formulated for active lifestyles and is ideal for outdoor athletes. This water-resistant (80 minutes) sunscreen will not drip into the eyes and sting. UV Sport delivers broad spectrum protection against UVA (aging) and UVB (burning) rays. It is fragrance-free, paraben-free and hypoallergenic. (net wt 3 oz/86 g)(net wt 8 oz/226 g)",n.a.,8 oz,Sunscreen,n.a.,02290,eltamd.com,https://eltamd.com/products/eltamd-uv-sport-broad-spectrum-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1491,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Sport Broad Spectrum SPF 50+ Body Sunscreen,"EltaMD SPF 50 UV Sport Sunscreen is a non-greasy, high-performance sunscreen with broad spectrum protection and 9% micronized zinc oxide. It is water resistant for up to 80 minutes and includes soothing ingredients and organic linseed oil to help calm inflammation and keep skin hydrated.",n.a.,8 oz,Sunscreen,827854008743,91717038,Target,https://www.target.com/p/elta-md-uv-sport-spf-50-sunscreen-8-oz/-/A-91717038,Retailer listing,High,2026-08-31
CL-USA-ELTAMD-1492,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),UV Stick Broad Spectrum SPF 50+,"EltaMD UV Stick Broad Spectrum SPF 50+ is a 100% mineral sunscreen stick with antioxidant protection that is easy to apply and ideal for on-the-go and reapplication. The mess-free formula is dermatologically tested and is great for adults and children. UV Stick is fragrance-free, paraben-free, dye-free, hypoallergenic, and non-comedogenic. (net wt 1.3 oz/37 g)",n.a.,1.3 oz,Stick / Solid,n.a.,07770A,eltamd.com,https://eltamd.com/products/eltamd-uv-stick-broad-spectrum-spf-50,Brand site,High,2026-08-31
CL-USA-ELTAMD-1493,USA,EltaMD,Skin Care,Sun Care / SPF,EltaMD UV (Sun Care),We Made Too Many: UV AOX Eye Broad Spectrum SPF 30,"A little oops — we made too many* Now 50% off. *Final Sale! This item expires October 2026 Lightweight and antioxidant-rich UV AOX Eye SPF 30 protects the delicate skin around the eyes, minimizes signs of fine lines, and brightens dark circles. The 100% mineral, non-irritating, hydrating formula is enriched with a powerful mix of skin-rejuvenating antioxidants to repair and strengthen the skin bar",n.a.,0.4 oz,Sunscreen,n.a.,07782A,eltamd.com,https://eltamd.com/products/uv-aox-eye-broad-spectrum-spf-30,Brand site,High,2026-08-31
